,sentiment
29102,0.0
29103,-0.3612
29104,0.4767
29105,-0.6229
29106,-0.3612
29107,-0.25
29108,-0.4199
29109,0.0
29110,-0.1563
29111,-0.3612
29112,0.6808
29113,0.0
29114,0.0
29115,0.0
29116,0.0
29117,-0.4019
29118,-0.836
29119,-0.5859
29120,-0.3818
29121,0.0
29122,0.0
29123,0.4215
29124,-0.6808
29125,0.4767
29126,-0.6808
29127,-0.6808
29128,0.0
29129,-0.34
29130,-0.0516
29131,-0.5719
29132,0.0399
29133,0.0
29134,0.0
29135,-0.34
29136,0.25
29137,0.4767
29138,0.0
29139,-0.5267
29140,0.0
29141,0.0
29142,-0.5719
29143,0.0
29144,0.0
29145,-0.4767
29146,0.7717
29147,-0.3182
29148,0.0
29149,-0.296
29150,0.0
29151,0.3612
29152,-0.3612
29153,-0.7701
29154,0.0
29155,0.4939
29156,-0.8126
29157,0.0
29158,-0.5106
29159,0.0
29160,0.0
29161,0.0
29162,-0.5106
29163,0.0
29164,0.9017
29165,0.0
29166,-0.69
29167,0.6597
29168,0.3818
29169,0.0
29170,0.4767
29171,-0.2516
29172,0.34
29173,0.0516
29174,-0.836
29175,0.0
29176,0.7269
29177,0.7761
29178,0.1531
29179,0.0
29180,0.5423
29181,0.0
29182,0.0
29183,-0.5267
29184,0.0
29185,0.0
29186,0.0
29187,0.4927
29188,0.802
29189,0.0
29190,0.0
29191,0.0
29192,0.652
29193,0.0
29194,0.5574
29195,0.0
29196,0.0
29197,0.6486
29198,0.1779
29199,-0.4063
29200,0.7096
29201,-0.6369
29202,-0.7845
29203,-0.34
29204,-0.2732
29205,0.0
29206,0.0
29207,0.0
29208,0.5673
29209,0.6444
29210,0.4902
29211,0.0
29212,0.0
29213,0.0
29214,0.0
29215,-0.5719
29216,0.0
29217,0.1027
29218,0.0516
29219,0.0
29220,-0.296
29221,-0.2263
29222,0.0
29223,-0.3182
29224,0.3612
29225,0.4215
29226,0.0
29227,0.7351
29228,-0.3612
29229,0.296
29230,0.0
29231,0.0
29232,-0.5106
29233,0.0
29234,-0.8672
29235,0.0
29236,0.0
29237,0.0
29238,-0.4019
29239,0.0
29240,-0.5859
29241,0.4019
29242,-0.2263
29243,0.128
29244,0.0
29245,0.1045
29246,0.1838
29247,-0.25
29248,0.0516
29249,0.4767
29250,0.0
29251,-0.5927
29252,0.0
29253,0.0
29254,-0.8478
29255,0.0
29256,0.0
29257,0.0
29258,-0.7096
29259,-0.7269
29260,-0.6113
29261,0.3182
29262,0.0
29263,0.0
29264,0.0
29265,0.0
29266,0.6467
29267,0.0
29268,0.5423
29269,0.0
29270,-0.5133
29271,0.0
29272,-0.6249
29273,0.0
29274,0.802
29275,-0.2023
29276,0.0
29277,0.5574
29278,0.0
29279,0.7717
29280,0.4019
29281,0.128
29282,-0.2406
29283,-0.4767
29284,0.0
29285,-0.6908
29286,0.0
29287,0.8481
29288,-0.5719
29289,-0.5423
29290,0.0
29291,-0.1984
29292,0.0
29293,0.802
29294,0.0
29295,-0.4404
29296,0.0
29297,0.4588
29298,0.2023
29299,-0.25
29300,-0.5423
29301,-0.8625
29302,0.802
29303,0.0
29304,-0.4023
29305,-0.4939
29306,0.1779
29307,0.0
29308,0.6588
29309,0.0
29310,0.6705
29311,0.0516
29312,0.0
29313,-0.7263
29314,-0.4466
29315,-0.25
29316,0.0
29317,0.6369
29318,0.1779
29319,0.4576
29320,0.0
29321,0.9022
29322,0.0
29323,0.0516
29324,0.0
29325,-0.4184
29326,0.4767
29327,-0.6246
29328,0.3612
29329,0.0
29330,0.0
29331,0.0
29332,-0.4215
29333,0.0
29334,0.0
29335,0.5499
29336,-0.6256
29337,-0.5859
29338,-0.296
29339,0.0
29340,-0.6239
29341,0.0
29342,-0.636
29343,0.0
29344,0.0
29345,-0.0772
29346,-0.875
29347,0.0
29348,0.0
29349,0.0
29350,-0.6486
29351,0.4019
29352,-0.2732
29353,-0.5848
29354,0.0
29355,0.0
29356,0.2235
29357,-0.7777
29358,-0.4404
29359,0.7783
29360,0.0
29361,-0.3736
29362,0.0
29363,0.5574
29364,-0.296
29365,0.0
29366,0.3182
29367,0.34
29368,0.0
29369,0.0
29370,0.4404
29371,-0.7096
29372,0.0
29373,-0.296
29374,0.9938
29375,0.0
29376,-0.101
29377,0.0
29378,0.0
29379,0.3182
29380,0.0
29381,0.128
29382,0.802
29383,-0.296
29384,0.0
29385,0.3991
29386,0.0
29387,0.0
29388,0.0
29389,0.7579
29390,-0.6597
29391,0.5719
29392,-0.4588
29393,0.0
29394,0.0
29395,0.128
29396,0.4767
29397,0.0
29398,0.0
29399,0.0
29400,0.4588
29401,-0.4374
29402,0.2732
29403,0.0
29404,0.3804
29405,0.0
29406,-0.7351
29407,0.6369
29408,0.5106
29409,0.4404
29410,0.413
29411,-0.2648
29412,0.0
29413,0.0
29414,0.0
29415,0.0
29416,0.4767
29417,0.0
29418,0.0
29419,0.0
29420,-0.3182
29421,0.0
29422,0.0
29423,0.0
29424,0.3182
29425,0.0
29426,0.0
29427,0.0
29428,-0.296
29429,-0.296
29430,0.0
29431,-0.3875
29432,-0.3353
29433,0.0
29434,0.4767
29435,0.7506
29436,0.0
29437,0.5574
29438,-0.0772
29439,0.4767
29440,0.4588
29441,0.0
29442,0.0
29443,0.4404
29444,0.128
29445,0.802
29446,0.0
29447,0.0
29448,-0.836
29449,-0.8647
29450,0.5574
29451,0.4767
29452,-0.5994
29453,-0.296
29454,-0.1779
29455,0.4767
29456,-0.4404
29457,0.0
29458,0.0
29459,0.0
29460,-0.6523
29461,0.3612
29462,-0.836
29463,-0.1719
29464,0.0
29465,0.0
29466,0.5994
29467,0.0
29468,-0.1531
29469,0.0
29470,-0.7269
29471,0.0
29472,0.2263
29473,0.0
29474,0.0
29475,0.5574
29476,-0.5423
29477,0.0
29478,-0.5795
29479,0.0
29480,-0.3167
29481,0.0
29482,0.0
29483,-0.5994
29484,0.0
29485,0.0
29486,0.0772
29487,0.631
29488,0.4404
29489,0.0
29490,-0.1027
29491,0.0
29492,0.2023
29493,0.0
29494,-0.6113
29495,0.8516
29496,-0.0276
29497,-0.25
29498,0.0
29499,0.4549
29500,0.5127
29501,-0.2924
29502,0.0
29503,0.0
29504,0.4767
29505,-0.4404
29506,-0.9682
29507,-0.0516
29508,0.0
29509,0.0
29510,0.0
29511,0.802
29512,0.1531
29513,-0.7462
29514,0.2732
29515,-0.4939
29516,0.0
29517,0.4767
29518,0.4019
29519,0.4767
29520,0.0
29521,0.4927
29522,0.0516
29523,-0.7845
29524,-0.4215
29525,-0.5574
29526,0.0
29527,0.3182
29528,0.0
29529,0.2263
29530,-0.4389
29531,0.0
29532,0.4199
29533,0.0
29534,0.0
29535,0.4767
29536,-0.3818
29537,0.4449
29538,-0.128
29539,-0.6457
29540,0.4767
29541,0.4767
29542,0.0
29543,0.0
29544,-0.5994
29545,0.3182
29546,0.3182
29547,0.0
29548,0.0
29549,0.7579
29550,0.0
29551,0.0
29552,0.0
29553,0.2244
29554,0.4588
29555,0.0
29556,0.0
29557,0.0
29558,0.7717
29559,0.2732
29560,0.6486
29561,0.4767
29562,0.0
29563,0.0
29564,0.0
29565,0.0
29566,0.0
29567,0.5859
29568,-0.1027
29569,0.2023
29570,0.4215
29571,0.4767
29572,0.4767
29573,0.4767
29574,0.0
29575,0.0516
29576,0.5574
29577,0.7579
29578,0.2716
29579,0.0
29580,-0.5859
29581,0.0
29582,-0.6249
29583,0.0
29584,-0.5994
29585,0.0
29586,0.0
29587,0.0
29588,0.0
29589,0.0
29590,-0.2638
29591,0.2263
29592,0.4767
29593,0.6249
29594,0.0
29595,-0.3612
29596,0.1027
29597,0.128
29598,0.0
29599,0.0
29600,0.802
29601,-0.296
29602,-0.1027
29603,0.2732
29604,0.0
29605,-0.5719
29606,0.0
29607,-0.4272
29608,-0.6249
29609,-0.3412
29610,0.0
29611,0.0
29612,-0.4466
29613,0.7156
29614,0.0
29615,0.802
29616,0.4003
29617,0.0
29618,0.0
29619,0.0
29620,0.0
29621,0.6124
29622,-0.3412
29623,-0.296
29624,0.4576
29625,-0.8176
29626,-0.1695
29627,0.0
29628,0.7579
29629,0.0
29630,0.0
29631,0.0
29632,0.0
29633,0.0
29634,0.0
29635,0.5574
29636,0.0
29637,-0.4588
29638,-0.4588
29639,0.2617
29640,0.0
29641,-0.3182
29642,-0.1027
29643,0.0
29644,0.3182
29645,0.0
29646,0.0
29647,-0.1027
29648,0.0
29649,0.0
29650,-0.2263
29651,0.4767
29652,0.0
29653,-0.6597
29654,0.4767
29655,0.5106
29656,0.4927
29657,-0.836
29658,0.296
29659,-0.0772
29660,0.0
29661,0.0
29662,0.9168
29663,0.0
29664,-0.7096
29665,0.4576
29666,0.4576
29667,0.0
29668,0.0
29669,0.0
29670,0.0
29671,0.1007
29672,-0.1027
29673,0.0
29674,0.4019
29675,0.1027
29676,0.0
29677,-0.7777
29678,-0.3818
29679,-0.5267
29680,0.0
29681,0.0
29682,0.0
29683,-0.0516
29684,0.0
29685,-0.7213
29686,0.0
29687,0.7269
29688,0.0
29689,0.0
29690,0.0
29691,0.7579
29692,0.0
29693,0.0
29694,-0.1779
29695,0.0
29696,0.2066
29697,0.6486
29698,-0.5994
29699,0.4754
29700,0.4939
29701,0.6124
29702,0.7598
29703,0.3182
29704,-0.296
29705,0.0
29706,0.0
29707,0.0
29708,0.0
29709,0.0
29710,0.0
29711,0.6486
29712,0.5574
29713,0.0
29714,-0.2247
29715,0.0
29716,0.2216
29717,0.0
29718,0.0
29719,0.2023
29720,0.0
29721,0.0
29722,-0.296
29723,0.631
29724,0.0
29725,0.0
29726,0.7269
29727,0.0
29728,-0.1901
29729,0.5574
29730,0.5411
29731,0.2263
29732,0.0
29733,-0.8442
29734,0.0
29735,0.0
29736,0.0
29737,0.3182
29738,0.0
29739,0.0
29740,0.0
29741,0.0
29742,0.6486
29743,0.0
29744,0.0
29745,0.0
29746,-0.5413
29747,0.0
29748,0.4767
29749,0.2732
29750,0.0
29751,0.0
29752,0.4449
29753,0.0
29754,-0.3612
29755,0.0
29756,-0.5719
29757,-0.4019
29758,0.0
29759,0.0
29760,-0.4215
29761,0.0772
29762,0.0
29763,-0.6597
29764,0.0
29765,0.2732
29766,0.5106
29767,0.0772
29768,0.7064
29769,0.0772
29770,0.0
29771,0.7906
29772,0.0
29773,-0.5267
29774,0.128
29775,0.0
29776,0.0772
29777,-0.5423
29778,0.0
29779,0.0
29780,0.5719
29781,0.2732
29782,-0.6597
29783,0.0
29784,-0.5106
29785,0.0
29786,0.0
29787,0.0
29788,0.0
29789,0.0
29790,0.1531
29791,0.6124
29792,0.4767
29793,0.0
29794,0.0
29795,0.0
29796,0.0
29797,0.4767
29798,-0.296
29799,0.0
29800,-0.5106
29801,0.0
29802,-0.5383
29803,-0.1068
29804,-0.703
29805,0.0
29806,0.7783
29807,0.7176
29808,0.0
29809,-0.4767
29810,0.4939
29811,-0.0258
29812,-0.4201
29813,0.802
29814,0.0
29815,0.5574
29816,0.0
29817,0.0
29818,0.4215
29819,0.296
29820,0.5106
29821,-0.3612
29822,0.0
29823,0.296
29824,0.5574
29825,0.0
29826,0.0
29827,0.802
29828,0.0
29829,0.4588
29830,-0.5719
29831,0.8225
29832,0.2714
29833,-0.5719
29834,0.0
29835,-0.6486
29836,0.3612
29837,0.802
29838,-0.7003
29839,0.0
29840,0.0
29841,0.0
29842,0.0
29843,0.0
29844,0.4767
29845,0.4767
29846,0.0
29847,0.5574
29848,0.5423
29849,0.0
29850,0.0
29851,-0.34
29852,0.0
29853,0.802
29854,0.3182
29855,0.8389
29856,0.0
29857,0.0
29858,-0.5994
29859,0.0
29860,-0.3182
29861,0.0
29862,0.0
29863,0.4767
29864,0.0
29865,-0.4019
29866,0.0
29867,0.802
29868,-0.6083
29869,0.0
29870,0.0
29871,-0.8478
29872,0.0
29873,0.0
29874,-0.1027
29875,-0.2516
29876,0.802
29877,-0.7269
29878,0.0
29879,-0.5423
29880,0.0
29881,-0.5574
29882,0.0
29883,0.0
29884,0.5423
29885,0.0
29886,0.128
29887,0.4215
29888,-0.4767
29889,0.5945
29890,-0.0191
29891,-0.2558
29892,-0.5574
29893,0.0
29894,0.5003
29895,-0.3818
29896,-0.4767
29897,0.0
29898,0.0
29899,0.1779
29900,-0.4404
29901,0.4767
29902,0.0
29903,0.1779
29904,0.0
29905,-0.7777
29906,0.0
29907,0.0
29908,0.0
29909,0.0
29910,0.0772
29911,0.7579
29912,0.1759
29913,0.6808
29914,-0.1027
29915,0.4019
29916,0.2292
29917,0.0
29918,-0.2732
29919,0.4767
29920,0.0
29921,0.0
29922,-0.5574
29923,0.4767
29924,0.3182
29925,-0.0431
29926,0.0772
29927,-0.836
29928,-0.3182
29929,-0.4019
29930,-0.296
29931,0.4767
29932,0.0
29933,0.0
29934,-0.7845
29935,0.0
29936,0.0
29937,0.0
29938,0.4939
29939,0.0
29940,0.0
29941,-0.3818
29942,0.1531
29943,0.5267
29944,0.2732
29945,-0.2023
29946,0.0
29947,0.0
29948,0.0
29949,-0.5574
29950,-0.5267
29951,0.0
29952,0.1531
29953,0.0
29954,0.0
29955,0.5106
29956,0.3182
29957,0.0516
29958,0.2732
29959,0.0931
29960,0.6369
29961,0.802
29962,0.0
29963,0.3182
29964,0.0
29965,0.0
29966,0.0
29967,0.413
29968,-0.0516
29969,-0.0772
29970,0.2263
29971,0.0
29972,-0.296
29973,0.0
29974,0.0
29975,0.0
29976,-0.4939
29977,0.3818
29978,0.0
29979,0.0
29980,0.0
29981,0.4215
29982,0.0
29983,0.0
29984,0.0
29985,-0.836
29986,0.0
29987,0.0
29988,0.0
29989,-0.5423
29990,-0.6486
29991,-0.8625
29992,0.0
29993,0.0
29994,-0.3131
29995,0.0
29996,0.0
29997,-0.4184
29998,-0.3612
29999,-0.4466
30000,0.7425
30001,-0.2621
30002,0.0
30003,0.0
30004,0.5719
30005,0.7425
30006,0.0
30007,-0.296
30008,0.0
30009,0.0
30010,0.0
30011,-0.4404
30012,0.0
30013,-0.5
30014,0.0
30015,0.0
30016,0.0
30017,0.0
30018,0.0772
30019,-0.8442
30020,-0.0516
30021,0.0
30022,0.0
30023,0.802
30024,-0.5574
30025,0.0
30026,0.0
30027,0.4767
30028,0.0
30029,-0.296
30030,-0.9136
30031,0.2481
30032,0.0
30033,0.6486
30034,0.6124
30035,0.5719
30036,-0.5759
30037,0.5182
30038,0.0
30039,-0.6486
30040,0.0516
30041,0.0
30042,-0.7239
30043,-0.5719
30044,0.5423
30045,0.0
30046,0.0
30047,0.4767
30048,0.4019
30049,0.0
30050,-0.5859
30051,0.2023
30052,-0.0572
30053,0.0
30054,0.5574
30055,-0.6486
30056,0.1838
30057,0.2023
30058,-0.1027
30059,0.0
30060,0.0
30061,-0.5994
30062,-0.3818
30063,0.4767
30064,0.0
30065,0.0
30066,0.0
30067,0.0
30068,0.5707
30069,-0.5106
30070,0.0
30071,-0.1027
30072,0.0
30073,0.0
30074,0.1779
30075,0.4829
30076,0.8221
30077,-0.5994
30078,0.0
30079,-0.4019
30080,0.0
30081,-0.5859
30082,0.7693
30083,-0.4404
30084,-0.25
30085,0.0
30086,-0.5848
30087,-0.5423
30088,0.0
30089,0.0
30090,0.0
30091,-0.0516
30092,0.0
30093,0.0
30094,0.2263
30095,0.0
30096,-0.5994
30097,0.0
30098,0.0
30099,0.296
30100,0.0
30101,-0.836
30102,0.6249
30103,0.0
30104,0.0
30105,0.5574
30106,0.1531
30107,0.3626
30108,-0.6486
30109,0.0
30110,0.4767
30111,-0.4278
30112,0.0
30113,-0.75
30114,0.0
30115,0.0
30116,-0.8625
30117,0.0
30118,0.0
30119,0.0
30120,0.0
30121,-0.296
30122,-0.5994
30123,0.5562
30124,0.4391
30125,0.1027
30126,-0.5859
30127,-0.34
30128,0.0
30129,-0.5267
30130,0.5267
30131,0.0
30132,0.0
30133,0.6705
30134,0.5983
30135,0.0
30136,-0.2732
30137,-0.4404
30138,-0.7987
30139,0.0
30140,0.0
30141,0.0
30142,0.7249
30143,0.0
30144,-0.7506
30145,0.0
30146,-0.0516
30147,0.0
30148,0.0
30149,-0.0772
30150,-0.1027
30151,-0.1027
30152,0.4767
30153,-0.296
30154,-0.7845
30155,0.0
30156,-0.4019
30157,0.3182
30158,0.0
30159,0.9022
30160,-0.2342
30161,0.0
30162,0.0
30163,0.0
30164,0.0
30165,0.0516
30166,0.4939
30167,0.0
30168,0.0
30169,0.0
30170,0.0
30171,0.1511
30172,-0.2263
30173,0.0
30174,-0.5719
30175,0.0
30176,0.0
30177,0.5106
30178,0.296
30179,0.5719
30180,-0.6808
30181,0.2682
30182,0.0
30183,0.4404
30184,0.7845
30185,0.5574
30186,-0.7096
30187,0.0
30188,0.0
30189,0.802
30190,0.4767
30191,0.0
30192,0.0
30193,0.0
30194,0.802
30195,-0.6697
30196,0.802
30197,-0.5574
30198,0.0
30199,-0.296
30200,0.0
30201,0.0
30202,0.0
30203,0.2263
30204,0.4767
30205,0.6761
30206,0.2023
30207,-0.296
30208,-0.7777
30209,0.0
30210,0.0
30211,0.0
30212,0.0
30213,-0.4404
30214,-0.296
30215,0.0
30216,0.0
30217,0.0
30218,0.1779
30219,-0.6976
30220,-0.5932
30221,0.0
30222,0.0
30223,0.6336
30224,0.0
30225,0.7579
30226,-0.5994
30227,0.4767
30228,-0.5994
30229,0.0
30230,-0.3818
30231,0.3612
30232,0.0
30233,0.4767
30234,0.0
30235,0.0772
30236,0.0
30237,-0.8591
30238,-0.7964
30239,0.4576
30240,0.0
30241,-0.4767
30242,0.0
30243,-0.1901
30244,-0.5574
30245,0.0
30246,0.4215
30247,-0.0772
30248,0.0
30249,-0.4019
30250,-0.296
30251,0.34
30252,-0.296
30253,0.0
30254,-0.6486
30255,0.0
30256,0.0
30257,0.836
30258,-0.4215
30259,0.0
30260,0.1779
30261,0.0772
30262,-0.836
30263,-0.296
30264,0.802
30265,0.0
30266,0.1779
30267,0.0
30268,0.6369
30269,0.34
30270,0.0
30271,-0.2732
30272,0.9124
30273,0.0
30274,-0.2617
30275,-0.8176
30276,-0.0772
30277,0.0
30278,-0.5267
30279,0.0
30280,-0.4404
30281,0.4449
30282,0.0
30283,0.2023
30284,0.4767
30285,-0.6597
30286,0.0
30287,0.0
30288,0.0
30289,0.4767
30290,0.0
30291,0.7845
30292,-0.6486
30293,0.0
30294,-0.5994
30295,-0.5106
30296,0.4466
30297,0.0
30298,0.0
30299,0.7579
30300,0.4767
30301,0.0
30302,0.3182
30303,-0.4939
30304,0.0
30305,0.0
30306,0.4767
30307,0.0
30308,0.0
30309,0.0
30310,-0.2263
30311,0.0
30312,0.3182
30313,0.0
30314,0.5267
30315,0.0
30316,0.0
30317,-0.1027
30318,0.6187
30319,-0.5859
30320,0.0
30321,0.0
30322,0.9206
30323,0.0
30324,0.0
30325,-0.4939
30326,-0.5423
30327,-0.3818
30328,0.4576
30329,0.0
30330,0.0
30331,-0.0516
30332,0.0
30333,-0.4019
30334,0.0
30335,-0.6841
30336,0.0
30337,0.0
30338,0.5574
30339,0.0
30340,0.0
30341,-0.0772
30342,-0.8079
30343,0.5859
30344,0.0
30345,0.0
30346,0.5574
30347,0.0
30348,0.0
30349,-0.296
30350,0.6705
30351,-0.5574
30352,0.2472
30353,0.0
30354,0.0
30355,0.6952
30356,-0.4019
30357,0.6597
30358,0.0
30359,-0.6486
30360,-0.6239
30361,0.0
30362,0.6249
30363,-0.8225
30364,0.0
30365,0.0
30366,0.0
30367,-0.5853
30368,-0.5267
30369,-0.3612
30370,0.5719
30371,0.504
30372,0.0
30373,-0.34
30374,-0.2263
30375,0.4767
30376,0.0
30377,0.0
30378,0.3612
30379,0.0
30380,-0.5388
30381,0.0
30382,-0.4019
30383,0.0
30384,0.1531
30385,0.0
30386,0.0
30387,0.0
30388,0.2617
30389,-0.5106
30390,0.7983
30391,0.0
30392,0.1531
30393,-0.2342
30394,0.0
30395,0.0
30396,-0.6597
30397,0.0
30398,0.0
30399,-0.2732
30400,0.0
30401,0.0
30402,0.0
30403,0.0
30404,0.0
30405,0.5574
30406,0.34
30407,-0.8625
30408,0.4767
30409,-0.4404
30410,0.0
30411,0.0
30412,0.0
30413,0.7845
30414,-0.3875
30415,0.4526
30416,0.0
30417,-0.296
30418,0.0
30419,0.0
30420,-0.4588
30421,0.0
30422,-0.5574
30423,0.0
30424,0.0
30425,-0.0516
30426,0.0
30427,0.0
30428,0.4404
30429,0.4404
30430,0.0
30431,0.0
30432,-0.5106
30433,0.0
30434,-0.1761
30435,0.0
30436,0.0
30437,-0.2516
30438,0.0
30439,0.0
30440,0.0
30441,0.0
30442,-0.8176
30443,-0.296
30444,0.2023
30445,-0.1027
30446,0.0
30447,0.4767
30448,0.0
30449,-0.7845
30450,0.0516
30451,0.0
30452,-0.8047
30453,0.0
30454,0.0
30455,0.4576
30456,0.0
30457,-0.7003
30458,-0.0772
30459,0.4767
30460,0.5574
30461,-0.0516
30462,0.0
30463,0.0
30464,0.0
30465,0.0
30466,0.0
30467,-0.5994
30468,0.4084
30469,0.0
30470,0.0772
30471,-0.5267
30472,0.0323
30473,0.5574
30474,0.0
30475,0.0
30476,0.3182
30477,0.6486
30478,0.7351
30479,0.0
30480,-0.802
30481,0.4767
30482,-0.1027
30483,0.631
30484,0.4767
30485,0.0
30486,0.0
30487,0.0
30488,-0.296
30489,0.0
30490,0.0
30491,0.0
30492,0.0
30493,-0.5267
30494,-0.4215
30495,-0.4404
30496,0.0
30497,0.0
30498,-0.4019
30499,0.4215
30500,0.0
30501,0.3818
30502,0.0
30503,0.0
30504,0.7845
30505,0.0
30506,-0.1027
30507,0.0
30508,0.0
30509,0.0
30510,-0.8625
30511,0.0
30512,-0.836
30513,-0.5994
30514,0.0
30515,0.0
30516,0.0
30517,-0.5574
30518,0.0
30519,0.6597
30520,-0.3869
30521,0.4466
30522,0.4215
30523,0.0
30524,0.0
30525,-0.743
30526,0.2263
30527,0.4404
30528,0.4767
30529,0.0
30530,-0.1027
30531,0.4466
30532,0.6124
30533,0.0
30534,0.0
30535,0.0
30536,0.2023
30537,0.0
30538,-0.5994
30539,0.0
30540,0.2023
30541,-0.4184
30542,0.4939
30543,-0.594
30544,0.5574
30545,-0.4374
30546,-0.6808
30547,0.0
30548,0.0
30549,0.0
30550,0.6597
30551,0.0
30552,-0.296
30553,-0.5994
30554,0.4404
30555,-0.0772
30556,0.5574
30557,0.3465
30558,0.0772
30559,0.5574
30560,-0.8934
30561,0.7845
30562,0.0236
30563,0.0
30564,-0.7717
30565,-0.5216
30566,0.3612
30567,-0.8402
30568,0.0
30569,0.0
30570,-0.7845
30571,0.0
30572,0.5106
30573,0.0258
30574,-0.5267
30575,-0.6523
30576,0.0
30577,0.0
30578,0.0
30579,-0.296
30580,-0.34
30581,-0.296
30582,-0.3612
30583,0.4767
30584,0.0
30585,-0.5256
30586,0.0
30587,0.0
30588,0.0
30589,0.0
30590,0.0
30591,-0.3818
30592,0.0
30593,0.0
30594,0.0
30595,0.0
30596,0.0
30597,0.0
30598,0.0
30599,0.0
30600,-0.6597
30601,-0.7003
30602,0.0
30603,0.0
30604,0.0
30605,0.0
30606,0.7177
30607,-0.7351
30608,0.128
30609,-0.5473
30610,0.3804
30611,0.5994
30612,0.0516
30613,0.4767
30614,0.7269
30615,0.4767
30616,0.0
30617,0.0
30618,0.5574
30619,0.802
30620,-0.5859
30621,0.5574
30622,-0.0516
30623,0.5423
30624,0.5267
30625,0.2263
30626,0.0
30627,-0.2263
30628,-0.296
30629,-0.0516
30630,-0.5719
30631,0.4215
30632,0.7579
30633,0.0
30634,0.0
30635,0.2466
30636,-0.1027
30637,0.0
30638,-0.5267
30639,0.0
30640,0.3182
30641,0.0
30642,-0.4588
30643,0.0
30644,-0.3182
30645,-0.25
30646,0.4129
30647,0.0772
30648,-0.7717
30649,0.0
30650,0.0
30651,0.0
30652,-0.5994
30653,0.765
30654,0.0
30655,-0.6486
30656,0.0
30657,0.6486
30658,-0.4404
30659,0.0
30660,0.0
30661,-0.7213
30662,0.0
30663,0.0
30664,-0.296
30665,0.4019
30666,0.0
30667,0.652
30668,-0.1027
30669,-0.4019
30670,0.1531
30671,0.0
30672,0.6369
30673,0.0
30674,0.4939
30675,-0.7845
30676,0.0
30677,0.2732
30678,-0.861
30679,0.6124
30680,0.0
30681,-0.0516
30682,0.5983
30683,0.5574
30684,0.0
30685,-0.4215
30686,-0.4374
30687,0.4767
30688,0.6597
30689,0.5267
30690,0.802
30691,0.0
30692,0.0
30693,-0.2516
30694,-0.5859
30695,0.0
30696,0.1531
30697,-0.8625
30698,0.0
30699,0.0
30700,-0.6124
30701,0.0
30702,0.0
30703,-0.7955
30704,0.0
30705,-0.8394
30706,0.0
30707,0.0
30708,0.34
30709,0.0
30710,-0.5859
30711,0.0
30712,0.1531
30713,0.0
30714,-0.5106
30715,0.4215
30716,0.0
30717,0.34
30718,-0.296
30719,0.0
30720,0.7579
30721,0.0
30722,0.0
30723,0.2244
30724,-0.4939
30725,0.0
30726,0.4767
30727,-0.3612
30728,0.5106
30729,0.2023
30730,0.0
30731,0.0
30732,-0.1027
30733,-0.5719
30734,0.0
30735,-0.296
30736,-0.6115
30737,0.0
30738,-0.3818
30739,0.0
30740,0.2516
30741,0.0
30742,-0.8126
30743,0.0
30744,0.357
30745,-0.0191
30746,0.5574
30747,0.0
30748,0.0
30749,0.0
30750,0.0
30751,0.0
30752,0.0
30753,-0.8602
30754,0.0
30755,0.6124
30756,0.0
30757,0.0
30758,-0.5859
30759,0.3182
30760,-0.0516
30761,-0.7777
30762,0.2732
30763,0.0
30764,-0.3818
30765,0.0
30766,-0.3182
30767,0.0
30768,0.0772
30769,0.0
30770,0.0
30771,0.0
30772,0.0
30773,0.0108
30774,0.0
30775,0.5423
30776,0.0
30777,0.5023
30778,0.0
30779,0.3182
30780,0.0
30781,0.0
30782,0.0
30783,0.4824
30784,-0.0772
30785,0.0
30786,0.4767
30787,0.0
30788,0.0516
30789,0.0
30790,0.1531
30791,-0.7003
30792,-0.6832
30793,0.0
30794,0.0
30795,0.0
30796,0.0
30797,0.4767
30798,0.0
30799,0.4767
30800,0.5574
30801,-0.2263
30802,-0.8126
30803,0.0
30804,0.0
30805,-0.4019
30806,-0.4404
30807,0.0
30808,0.0
30809,-0.5719
30810,0.0
30811,-0.3612
30812,0.0
30813,0.0
30814,-0.3612
30815,0.0
30816,0.6908
30817,0.0
30818,0.0
30819,0.5093
30820,-0.6124
30821,0.0
30822,-0.7881
30823,0.0
30824,-0.4019
30825,0.0
30826,-0.5719
30827,0.4767
30828,0.0
30829,0.6416
30830,0.0
30831,-0.296
30832,0.3182
30833,0.0
30834,0.0
30835,0.4767
30836,0.4767
30837,0.0
30838,0.0
30839,-0.4033
30840,-0.2516
30841,0.0
30842,-0.1027
30843,0.0
30844,0.0258
30845,0.0
30846,-0.25
30847,-0.5994
30848,-0.4019
30849,-0.1027
30850,0.6486
30851,-0.4086
30852,-0.6615
30853,0.4574
30854,0.0
30855,0.0
30856,0.3182
30857,0.0
30858,-0.0772
30859,0.1531
30860,-0.7906
30861,0.4767
30862,-0.6924
30863,0.0
30864,0.1027
30865,0.0
30866,0.0
30867,-0.1027
30868,0.4767
30869,0.0516
30870,0.0
30871,-0.296
30872,-0.5267
30873,-0.5795
30874,0.2263
30875,-0.296
30876,-0.2023
30877,-0.6597
30878,-0.7845
30879,0.5106
30880,0.0
30881,0.431
30882,0.5106
30883,0.9168
30884,-0.6124
30885,0.0
30886,0.0
30887,0.0
30888,0.0
30889,0.802
30890,0.296
30891,-0.296
30892,0.0
30893,0.5574
30894,0.0
30895,-0.6369
30896,0.5267
30897,0.0
30898,0.0
30899,-0.4215
